FACT_ID,ORDER_ID,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT
US-00310,CA-2016-142902,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948
US-00311,CA-2016-142902,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114
US-00312,CA-2016-142902,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136
US-00313,CA-2016-142902,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358
US-00314,CA-2014-120887,TS-21205,FUR-FU-10001588,87.54,3,0,37.6422
US-00315,CA-2014-167850,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298
US-00316,CA-2014-167850,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432
US-00317,CA-2014-164259,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744
US-00318,CA-2014-164973,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568
US-00319,CA-2014-164973,NM-18445,TEC-MA-10002927,3991.98,2,0,1995.99
US-00320,CA-2014-164973,NM-18445,TEC-PH-10004093,275.94,6,0,80.0226
US-00321,CA-2014-164973,NM-18445,TEC-AC-10000892,360,4,0,129.6
US-00322,CA-2014-164973,NM-18445,OFF-ST-10002974,43.57,1,0,13.071
US-00323,CA-2014-156601,FA-14230,OFF-FA-10000624,7.16,2,0,3.58
US-00324,CA-2016-162138,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744
US-00325,CA-2016-162138,GK-14620,TEC-AC-10001908,99.99,1,0,34.9965
US-00326,CA-2017-153339,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995
US-00327,US-2016-141544,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762
US-00328,US-2016-141544,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389
US-00329,US-2016-141544,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016
US-00330,US-2016-141544,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831
US-00331,US-2016-141544,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936
US-00332,US-2016-150147,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7
US-00333,US-2016-150147,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816
US-00334,US-2016-150147,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272
US-00335,CA-2015-137946,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038
US-00336,CA-2015-137946,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944
US-00337,CA-2015-137946,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49
US-00338,CA-2014-129924,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956
US-00339,CA-2014-129924,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588
US-00340,CA-2015-128167,KL-16645,OFF-FA-10000490,4.96,4,0,2.3312
US-00341,CA-2014-122336,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116
US-00342,CA-2014-122336,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976
US-00343,CA-2014-122336,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724
US-00344,CA-2014-122336,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916
US-00345,US-2015-120712,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22
US-00346,CA-2017-169901,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976
US-00347,CA-2017-134306,TD-20995,OFF-AR-10004027,7.56,3,0,3.0996
US-00348,CA-2017-134306,TD-20995,OFF-PA-10000249,24.56,2,0,11.5432
US-00349,CA-2017-134306,TD-20995,OFF-AR-10001374,12.96,2,0,4.1472
US-00350,CA-2016-129714,AB-10060,TEC-AC-10000290,6.79,1,0,2.3086
US-00351,CA-2016-129714,AB-10060,OFF-PA-10001970,24.56,2,0,11.5432
US-00352,CA-2016-129714,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668
US-00353,CA-2016-129714,AB-10060,OFF-PA-10001970,49.12,4,0,23.0864
US-00354,CA-2016-129714,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296
US-00355,CA-2016-138520,JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588
US-00356,CA-2016-138520,JL-15505,OFF-EN-10001137,8.26,2,0,3.7996
US-00357,CA-2016-138520,JL-15505,OFF-AR-10002399,17.04,4,0,6.9864
US-00358,CA-2016-138520,JL-15505,OFF-PA-10002713,34.4,5,0,15.824
US-00359,CA-2016-130001,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325
US-00360,CA-2017-155698,VB-21745,OFF-AP-10001124,647.84,8,0,168.4384
US-00361,CA-2017-155698,VB-21745,OFF-LA-10001158,20.7,2,0,9.936
US-00362,CA-2017-144904,KW-16435,OFF-LA-10001158,20.7,2,0,9.936
US-00363,CA-2017-144904,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704
US-00364,CA-2017-144904,KW-16435,OFF-AR-10003732,5.56,2,0,1.4456
US-00365,CA-2017-144904,KW-16435,FUR-FU-10000023,47.12,8,0,20.7328
US-00366,CA-2014-123344,JD-16060,OFF-ST-10001713,211.96,4,0,8.4784
US-00367,CA-2016-155516,MK-17905,OFF-BI-10002412,23.2,4,0,10.44
US-00368,CA-2016-155516,MK-17905,OFF-SU-10001225,7.36,2,0,0.1472
US-00369,CA-2016-155516,MK-17905,OFF-ST-10002406,104.79,7,0,29.3412
US-00370,CA-2016-155516,MK-17905,FUR-BO-10002545,1043.92,4,0,271.4192
US-00371,CA-2017-104745,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396
US-00372,CA-2017-104745,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746
US-00373,US-2014-119137,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712
US-00374,US-2014-119137,AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888
US-00375,US-2014-119137,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924
US-00376,US-2014-119137,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94
US-00377,US-2016-134656,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98
US-00378,US-2017-134481,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848
US-00379,CA-2015-130792,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322
US-00380,CA-2015-130792,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811
US-00381,CA-2015-130792,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728
US-00382,CA-2016-134775,AS-10285,OFF-PA-10004734,50.96,7,0,25.48
US-00383,CA-2016-134775,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376
US-00384,CA-2015-125395,LA-16780,TEC-AC-10004708,41.9,2,0,8.799
US-00385,US-2015-168935,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095
US-00386,US-2015-168935,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497
US-00387,CA-2015-122756,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638
US-00388,CA-2015-122756,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777
US-00389,CA-2014-115973,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264
US-00390,CA-2017-101798,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884
US-00391,CA-2017-101798,MV-18190,TEC-AC-10001998,39.98,2,0,13.5932
US-00392,US-2014-135972,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182
US-00393,US-2014-135972,JG-15115,TEC-CO-10002313,1799.97,3,0,701.9883
US-00394,US-2014-134971,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623
US-00395,CA-2017-102946,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798
US-00396,CA-2017-165603,SS-20140,OFF-ST-10000798,49.96,2,0,9.4924
US-00397,CA-2017-165603,SS-20140,OFF-PA-10002552,12.96,2,0,6.2208
US-00398,CA-2015-122259,HP-14815,OFF-SU-10002573,70.12,4,0,21.036
US-00399,CA-2016-108987,AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952
US-00400,CA-2016-108987,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
US-00401,CA-2016-108987,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784
US-00402,CA-2016-108987,AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198
US-00403,CA-2014-113166,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684
US-00404,CA-2014-155208,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768
US-00405,CA-2017-117933,RF-19840,OFF-AP-10004249,35.91,3,0,9.6957
US-00406,CA-2017-117457,KH-16510,TEC-AC-10000158,179.95,5,0,37.7895
US-00407,CA-2017-117457,KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913
US-00408,CA-2017-117457,KH-16510,OFF-PA-10003724,27.15,5,0,13.3035
US-00409,CA-2017-117457,KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527
US-00410,CA-2017-117457,KH-16510,OFF-PA-10002893,9.68,1,0,4.6464
US-00411,CA-2017-117457,KH-16510,OFF-LA-10003766,28.35,9,0,13.608
US-00412,CA-2017-117457,KH-16510,OFF-PA-10001970,55.98,1,0,27.4302
US-00413,CA-2017-117457,KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548
US-00414,CA-2017-117457,KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548
US-00415,CA-2017-142636,KC-16675,OFF-PA-10000157,139.86,7,0,65.7342
US-00416,CA-2017-142636,KC-16675,FUR-CH-10001891,307.136,4,0.2,26.8744
US-00417,CA-2017-122105,CJ-12010,OFF-AR-10004344,95.92,8,0,25.8984
US-00418,CA-2016-148796,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38
US-00419,CA-2017-154816,VB-21745,OFF-PA-10003845,5.78,1,0,2.8322
US-00420,CA-2017-110478,SP-20860,OFF-AR-10001573,9.32,4,0,2.7028
US-00421,CA-2017-110478,SP-20860,OFF-EN-10000483,15.25,1,0,7.015
US-00422,CA-2014-142048,JE-15745,TEC-AC-10004114,196.752,6,0.2,56.5662
US-00423,CA-2017-125388,MP-17965,FUR-FU-10004712,56.56,4,0,14.7056
US-00424,CA-2017-125388,MP-17965,OFF-ST-10000918,32.7,3,0,8.502
US-00425,CA-2017-155705,NF-18385,FUR-CH-10000015,866.4,4,0,225.264
US-00426,CA-2017-149160,JM-15265,FUR-FU-10003347,28.4,2,0,11.076
US-00427,CA-2017-149160,JM-15265,OFF-BI-10001543,287.92,8,0,138.2016
US-00428,CA-2014-101476,SD-20485,TEC-MA-10000029,69.99,1,0,30.0957
US-00429,CA-2017-152275,KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004
US-00430,US-2016-123750,RB-19795,OFF-BI-10004584,189.588,2,0.7,-145.3508
US-00431,US-2016-123750,RB-19795,TEC-AC-10004659,408.744,7,0.2,76.6395
US-00432,US-2016-123750,RB-19795,TEC-AC-10004659,291.96,5,0.2,54.7425
US-00433,US-2016-123750,RB-19795,OFF-ST-10000617,4.768,2,0.2,-0.7748
US-00434,CA-2016-127369,DB-13060,OFF-ST-10003306,714.3,5,0,207.147
US-00435,US-2014-150574,MK-18160,OFF-BI-10000773,4.812,2,0.7,-3.6892
US-00436,US-2014-150574,MK-18160,TEC-AC-10002600,247.8,5,0.2,-18.585
US-00437,CA-2016-147375,PO-19180,TEC-MA-10002937,1007.979,3,0.3,43.1991
US-00438,CA-2016-147375,PO-19180,OFF-PA-10001970,313.488,7,0.2,113.6394
US-00439,CA-2017-130043,BB-11545,OFF-PA-10002230,31.872,8,0.2,11.5536
US-00440,CA-2017-157252,CV-12805,FUR-CH-10003396,207.846,3,0.1,2.3094
US-00441,CA-2016-115756,PK-19075,FUR-FU-10000246,12.22,1,0,3.666
US-00442,CA-2016-115756,PK-19075,OFF-ST-10000060,194.94,3,0,23.3928
US-00443,CA-2016-115756,PK-19075,OFF-ST-10003058,70.95,3,0,20.5755
US-00444,CA-2016-115756,PK-19075,OFF-PA-10002222,91.36,4,0,42.0256
US-00445,CA-2016-115756,PK-19075,FUR-CH-10002372,242.94,3,0,29.1528
US-00446,CA-2016-115756,PK-19075,OFF-LA-10001317,22.05,7,0,10.584
US-00447,CA-2017-154214,TB-21595,FUR-FU-10000206,2.91,1,0,1.3677
US-00448,CA-2016-166674,RB-19360,OFF-AR-10000588,59.52,3,0,15.4752
US-00449,CA-2016-166674,RB-19360,OFF-ST-10001469,161.94,3,0,9.7164
US-00450,CA-2016-166674,RB-19360,OFF-AR-10001953,263.88,6,0,71.2476
US-00451,CA-2016-166674,RB-19360,OFF-AR-10003156,30.48,3,0,7.9248
US-00452,CA-2016-166674,RB-19360,OFF-AR-10004974,9.84,3,0,2.8536
US-00453,CA-2016-166674,RB-19360,TEC-PH-10002365,35.12,4,0,9.1312
US-00454,CA-2017-147277,EB-13705,FUR-TA-10001539,284.364,2,0.4,-75.8304
US-00455,CA-2017-147277,EB-13705,OFF-ST-10000142,665.408,2,0.2,66.5408
US-00456,CA-2016-100153,KH-16630,TEC-AC-10001772,63.88,4,0,24.9132
US-00457,US-2014-110674,SC-20095,FUR-CH-10000225,129.568,2,0.2,-24.294
US-00458,US-2016-157945,NF-18385,FUR-CH-10002331,747.558,3,0.3,-96.1146
US-00459,US-2016-157945,NF-18385,OFF-EN-10001415,8.928,2,0.2,3.348
US-00460,CA-2015-109638,JH-15985,OFF-AP-10002472,103.92,4,0,36.372
US-00461,CA-2015-109638,JH-15985,TEC-AC-10004571,899.91,9,0,377.9622
US-00462,CA-2015-109638,JH-15985,OFF-BI-10001098,51.312,3,0.2,18.6006
US-00463,CA-2016-109869,TN-21040,FUR-FU-10000023,23.56,5,0.2,7.068
US-00464,CA-2016-109869,TN-21040,FUR-TA-10001889,1272.63,6,0.5,-814.4832
US-00465,CA-2016-109869,TN-21040,OFF-BI-10000315,28.485,5,0.7,-20.889
US-00466,CA-2016-109869,TN-21040,OFF-SU-10003505,185.376,2,0.2,-34.758
US-00467,CA-2016-109869,TN-21040,OFF-AP-10002578,78.272,2,0.2,5.8704
US-00468,US-2015-101399,JS-15940,FUR-FU-10002918,254.744,7,0.6,-312.0614
US-00469,CA-2017-154907,DS-13180,FUR-BO-10002824,205.3328,2,0.32,-36.2352
US-00470,US-2016-100419,CC-12670,OFF-BI-10002194,4.788,3,0.8,-7.9002
US-00471,CA-2015-154144,MH-17785,OFF-PA-10004071,55.48,1,0,26.6304
US-00472,CA-2014-144666,JP-15520,OFF-ST-10002743,340.92,3,0,3.4092
US-00473,CA-2014-144666,JP-15520,FUR-BO-10001601,222.666,2,0.15,10.4784
US-00474,CA-2014-144666,JP-15520,TEC-PH-10002680,703.968,4,0.2,87.996
US-00475,CA-2014-144666,JP-15520,OFF-ST-10001321,92.52,6,0,24.9804
US-00476,CA-2014-144666,JP-15520,OFF-PA-10001509,62.65,7,0,28.819
US-00477,CA-2014-144666,JP-15520,OFF-PA-10003465,94.85,5,0,45.528
US-00478,CA-2016-103891,KH-16690,TEC-PH-10000149,95.76,6,0.2,7.182
US-00479,CA-2016-152632,JE-15475,FUR-FU-10002671,40.2,3,0,19.296
US-00480,CA-2016-100790,JG-15805,OFF-AR-10003045,14.7,5,0,6.615
US-00481,CA-2016-100790,JG-15805,OFF-ST-10000689,704.25,5,0,84.51
US-00482,CA-2014-134677,XP-21865,TEC-AC-10001445,9.09,3,0,1.9089
US-00483,CA-2014-127691,EM-14065,OFF-AR-10002053,5.96,2,0,1.6688
US-00484,CA-2014-127691,EM-14065,TEC-AC-10002567,159.98,2,0,57.5928
US-00485,CA-2017-140963,MT-18070,OFF-LA-10003923,29.6,2,0,14.8
US-00486,CA-2017-140963,MT-18070,FUR-BO-10001337,514.165,5,0.15,-30.245
US-00487,CA-2017-140963,MT-18070,TEC-PH-10001924,279.96,5,0.2,17.4975
US-00488,CA-2014-154627,SA-20830,TEC-PH-10001363,2735.952,6,0.2,341.994
US-00489,CA-2014-133753,CW-11905,TEC-PH-10000376,7.992,1,0.2,0.5994
US-00490,CA-2014-133753,CW-11905,TEC-AC-10000303,63.984,2,0.2,10.3974
US-00491,CA-2014-133753,CW-11905,OFF-AR-10001953,70.368,2,0.2,6.1572
US-00492,CA-2014-113362,AJ-10960,OFF-ST-10001809,449.15,5,0,8.983
US-00493,CA-2014-113362,AJ-10960,OFF-EN-10003845,11.07,3,0,5.0922
US-00494,CA-2016-169166,SS-20590,TEC-AC-10000991,93.98,2,0,13.1572
US-00495,US-2016-120929,RO-19780,FUR-TA-10001857,189.882,3,0.4,-94.941
US-00496,CA-2015-134782,MD-17350,OFF-EN-10001434,105.42,2,0,51.6558
US-00497,CA-2016-126158,SC-20095,OFF-BI-10002498,119.616,8,0.2,40.3704
US-00498,CA-2016-126158,SC-20095,FUR-FU-10004864,255.76,4,0,81.8432
US-00499,CA-2016-126158,SC-20095,FUR-CH-10002602,241.568,2,0.2,18.1176
US-00500,CA-2016-126158,SC-20095,FUR-FU-10000073,69.3,9,0,22.869
US-00501,US-2016-105578,MY-17380,OFF-BI-10001670,22.62,2,0.7,-15.08
US-00502,US-2016-105578,MY-17380,OFF-BI-10001658,14.952,2,0.7,-11.9616
US-00503,US-2016-105578,MY-17380,FUR-CH-10001215,801.568,2,0.2,50.098
US-00504,US-2016-105578,MY-17380,OFF-BI-10000831,2.376,3,0.7,-1.9008
US-00505,US-2016-105578,MY-17380,OFF-PA-10000357,32.792,1,0.2,11.8871
US-00506,CA-2017-134978,EB-13705,OFF-BI-10003274,15.92,5,0.2,5.373
US-00507,CA-2015-145352,CM-12385,OFF-AR-10001662,2.74,1,0,0.7398
US-00508,CA-2015-145352,CM-12385,OFF-AR-10003856,8.34,3,0,2.1684
US-00509,CA-2015-145352,CM-12385,OFF-ST-10001228,46.74,3,0,11.685
US-00510,CA-2015-145352,CM-12385,OFF-BI-10003527,6354.95,5,0,3177.475
US-00511,CA-2017-135307,LS-17245,FUR-FU-10001290,126.3,3,0,40.416
US-00512,CA-2017-135307,LS-17245,TEC-AC-10002399,38.04,2,0,12.1728
US-00513,CA-2016-106341,LF-17185,OFF-AR-10002053,7.152,3,0.2,0.7152
US-00514,CA-2017-163405,BN-11515,OFF-AR-10003811,6.63,3,0,1.7901
US-00515,CA-2017-163405,BN-11515,OFF-AR-10001246,5.88,2,0,1.7052
US-00516,CA-2017-127432,AD-10180,TEC-CO-10003236,2999.95,5,0,1379.977
US-00517,CA-2017-127432,AD-10180,OFF-ST-10004507,51.45,3,0,13.8915
US-00518,CA-2017-127432,AD-10180,OFF-PA-10001667,11.96,2,0,5.382
US-00519,CA-2017-127432,AD-10180,OFF-ST-10004459,1126.02,3,0,56.301
US-00520,CA-2015-157812,DB-13210,TEC-AC-10000171,18.392,1,0.2,5.2877
US-00521,CA-2015-157812,DB-13210,OFF-ST-10000736,129.568,2,0.2,-25.9136
US-00522,CA-2015-157812,DB-13210,OFF-BI-10000285,14.112,9,0.8,-21.168
US-00523,CA-2017-145142,MC-17605,FUR-TA-10001857,210.98,2,0,21.098
US-00524,US-2016-139486,LH-17155,TEC-PH-10003555,55.176,3,0.2,-12.4146
US-00525,US-2016-139486,LH-17155,TEC-AC-10003832,66.26,2,0,27.1666
US-00526,CA-2015-158792,BD-11605,OFF-FA-10002815,22.2,5,0,10.434
US-00527,CA-2017-113558,PH-18790,FUR-CH-10003379,683.952,3,0.2,42.747
US-00528,CA-2017-113558,PH-18790,FUR-FU-10001756,45.696,3,0.2,5.1408
US-00529,US-2015-138303,MG-18145,OFF-ST-10004963,36.336,3,0.2,-7.2672
US-00530,US-2015-138303,MG-18145,OFF-SU-10002881,666.248,1,0.2,-149.9058
US-00531,US-2015-138303,MG-18145,OFF-EN-10001335,52.512,6,0.2,19.692
US-00532,CA-2015-102848,KB-16240,FUR-CH-10000595,190.72,1,0.2,11.92
US-00533,US-2017-129441,JC-15340,FUR-FU-10000448,47.94,3,0,2.397
US-00534,CA-2016-168753,RL-19615,TEC-PH-10000984,979.95,5,0,274.386
US-00535,CA-2016-168753,RL-19615,OFF-BI-10002557,22.75,5,0,11.375
US-00536,CA-2016-126613,AA-10375,OFF-ST-10001325,16.768,2,0.2,1.4672
US-00537,US-2017-122637,EP-13915,OFF-BI-10002429,42.616,7,0.8,-68.1856
US-00538,CA-2015-147851,MP-17470,OFF-BI-10004528,10.752,4,0.2,3.36
US-00539,CA-2015-134894,DK-12985,OFF-AP-10001271,152.94,3,0,41.2938
US-00540,CA-2015-134894,DK-12985,FUR-CH-10002647,283.92,4,0,70.98
US-00541,CA-2014-140795,BD-11500,TEC-AC-10001432,468.9,6,0,206.316
US-00542,CA-2016-136924,ES-14080,TEC-PH-10002262,380.864,8,0.2,38.0864
US-00543,US-2015-120161,LM-17065,OFF-ST-10001809,646.776,9,0.2,-145.5246
US-00544,CA-2014-103849,PG-18895,TEC-AC-10001465,58.112,2,0.2,7.264
US-00545,CA-2014-103849,PG-18895,TEC-PH-10002597,100.792,1,0.2,6.2995
US-00546,CA-2014-103849,PG-18895,FUR-FU-10000723,66.112,4,0.6,-84.2928
US-00547,CA-2017-162929,AS-10135,OFF-BI-10000404,41.28,6,0.2,13.932
US-00548,CA-2017-162929,AS-10135,OFF-PA-10002986,13.36,2,0,6.4128
US-00549,CA-2015-113173,DK-13225,OFF-ST-10000604,250.272,9,0.2,15.642
US-00550,CA-2015-113173,DK-13225,OFF-BI-10004738,11.364,3,0.8,-17.046
US-00551,CA-2015-113173,DK-13225,OFF-SU-10001935,8.72,5,0.2,-1.744
US-00552,CA-2016-136406,BD-11320,FUR-CH-10002024,1121.568,2,0.2,0
US-00553,CA-2017-112774,RC-19960,FUR-FU-10003039,34.504,1,0.2,6.0382
US-00554,CA-2017-101945,GT-14710,OFF-FA-10004248,10.824,3,0.2,2.5707
US-00555,CA-2017-100650,DK-13225,OFF-ST-10001780,1295.78,2,0,310.9872
US-00556,CA-2014-155852,AJ-10945,OFF-AR-10003560,19.456,4,0.2,3.4048
US-00557,CA-2016-113243,OT-18730,OFF-LA-10001297,20.7,2,0,9.936
US-00558,CA-2016-113243,OT-18730,FUR-TA-10004256,1335.68,4,0.2,-217.048
US-00559,CA-2016-113243,OT-18730,OFF-PA-10003441,32.4,5,0,15.552
US-00560,CA-2017-118731,LP-17080,FUR-FU-10003347,42.6,3,0,16.614
US-00561,CA-2017-118731,LP-17080,OFF-BI-10000069,84.056,7,0.2,27.3182
US-00562,CA-2014-145576,CA-12775,OFF-AP-10003914,13,5,0.2,1.3
US-00563,CA-2014-145576,CA-12775,FUR-FU-10004020,13.128,3,0.2,3.7743
US-00564,CA-2015-130736,JF-15490,OFF-FA-10003467,3.96,2,0,0
US-00565,CA-2015-130736,JF-15490,OFF-LA-10000634,2.61,1,0,1.2006
US-00566,CA-2017-137099,FP-14320,TEC-PH-10002496,374.376,3,0.2,46.797
US-00567,CA-2017-156951,EB-13840,OFF-PA-10004530,91.84,8,0,45.0016
US-00568,CA-2017-156951,EB-13840,OFF-BI-10001107,81.088,7,0.2,27.3672
US-00569,CA-2017-156951,EB-13840,OFF-PA-10004451,19.44,3,0,9.3312
US-00570,CA-2017-156951,EB-13840,FUR-CH-10004997,451.152,3,0.2,0
US-00571,CA-2017-164826,JF-15415,OFF-LA-10001297,72.45,7,0,34.776
US-00572,CA-2017-164826,JF-15415,OFF-FA-10000585,13.96,4,0,6.4216
US-00573,CA-2017-164826,JF-15415,OFF-BI-10001922,33.264,7,0.2,11.2266
US-00574,CA-2017-164826,JF-15415,TEC-PH-10000347,14.85,3,0,4.0095
US-00575,CA-2016-127250,SF-20200,OFF-AR-10003394,8.82,3,0,2.3814
US-00576,CA-2015-149713,TG-21640,OFF-PA-10004530,160.72,14,0,78.7528
US-00577,CA-2015-149713,TG-21640,OFF-PA-10001450,19.92,4,0,9.7608
US-00578,CA-2015-149713,TG-21640,OFF-SU-10001574,7.3,2,0,2.19
US-00579,CA-2017-118640,CS-11950,OFF-ST-10002974,69.712,2,0.2,8.714
US-00580,CA-2017-118640,CS-11950,FUR-FU-10001475,8.792,1,0.6,-5.7148
US-00581,CA-2015-132906,CC-12145,OFF-SU-10004498,51.52,4,0,1.5456
US-00582,CA-2017-145233,DV-13465,TEC-PH-10004977,470.376,3,0.2,52.9173
US-00583,CA-2017-145233,DV-13465,TEC-PH-10000586,105.584,2,0.2,9.2386
US-00584,CA-2017-145233,DV-13465,OFF-AP-10000358,31.152,3,0.2,3.5046
US-00585,CA-2017-145233,DV-13465,OFF-BI-10002764,6.783,7,0.7,-4.7481
US-00586,CA-2017-145233,DV-13465,TEC-PH-10001254,406.368,4,0.2,30.4776
US-00587,CA-2015-128139,BD-11725,FUR-CH-10003956,70.98,1,0,4.9686
US-00588,CA-2015-128139,BD-11725,OFF-LA-10003930,294.93,3,0,144.5157
US-00589,US-2016-156986,ZC-21910,TEC-PH-10003800,84.784,2,0.2,-20.1362
US-00590,US-2016-156986,ZC-21910,OFF-PA-10002005,20.736,4,0.2,7.2576
US-00591,US-2016-156986,ZC-21910,OFF-BI-10002498,16.821,3,0.7,-12.8961
US-00592,US-2016-156986,ZC-21910,OFF-PA-10004101,10.368,2,0.2,3.6288
US-00593,CA-2014-135405,MS-17830,OFF-AR-10004078,9.344,2,0.2,1.168
US-00594,CA-2014-135405,MS-17830,TEC-AC-10001266,31.2,3,0.2,9.75
US-00595,CA-2014-131450,LR-16915,OFF-AP-10004708,76.12,2,0,22.0748
US-00596,CA-2014-131450,LR-16915,TEC-CO-10004115,1199.976,3,0.2,434.9913
US-00597,CA-2014-131450,LR-16915,TEC-PH-10002398,445.96,5,0.2,55.745
US-00598,CA-2014-131450,LR-16915,FUR-FU-10001979,327.76,8,0,91.7728
US-00599,CA-2016-120180,TP-21130,OFF-SU-10004115,11.632,2,0.2,1.0178
US-00600,US-2016-100720,CK-12205,TEC-PH-10001425,143.982,3,0.4,-28.7964
US-00601,US-2016-100720,CK-12205,TEC-PH-10003963,494.376,4,0.4,-115.3544
US-00602,US-2016-100720,CK-12205,OFF-SU-10001574,5.84,2,0.2,0.73
US-00603,CA-2014-149958,AS-10240,OFF-ST-10001490,142.776,1,0.2,17.847
US-00604,CA-2014-149958,AS-10240,FUR-FU-10001756,45.696,3,0.2,5.1408
US-00605,CA-2014-149958,AS-10240,OFF-BI-10000773,7.218,3,0.7,-5.5338
US-00606,CA-2014-149958,AS-10240,OFF-BI-10001543,43.188,4,0.7,-31.6712
US-00607,CA-2014-149958,AS-10240,OFF-PA-10002120,131.904,3,0.2,47.8152
US-00608,US-2014-105767,AR-10510,OFF-BI-10000848,3.282,2,0.7,-2.6256
US-00609,US-2014-105767,AR-10510,OFF-AR-10001246,21.168,9,0.2,2.3814
US-00610,US-2014-105767,AR-10510,TEC-PH-10003092,55.188,2,0.4,-10.1178
US-00611,CA-2016-161816,NB-18655,TEC-PH-10003012,369.576,3,0.2,41.5773
US-00612,CA-2016-161816,NB-18655,OFF-LA-10004345,15.712,4,0.2,5.6956
US-00613,CA-2016-121223,GD-14590,OFF-PA-10001204,8.448,2,0.2,2.64
US-00614,CA-2016-121223,GD-14590,TEC-PH-10004667,728.946,9,0.4,-157.9383
US-00615,CA-2017-138611,CK-12595,TEC-PH-10000011,119.94,10,0.4,15.992
US-00616,CA-2017-138611,CK-12595,OFF-BI-10002949,3.648,2,0.7,-2.7968
US-00617,CA-2017-117947,NG-18355,FUR-FU-10003849,40.48,2,0,15.7872
US-00618,CA-2017-117947,NG-18355,FUR-FU-10000010,9.94,2,0,3.0814
US-00619,CA-2017-117947,NG-18355,OFF-BI-10002824,107.424,9,0.2,33.57
